CompanyName,StockName,High,Low,Open,Close,Volume,Date
TechnipFMC,FTI,45.650001525878906,44.415000915527344,45.279998779296875,45.275001525878906,1416200.0,2011-03-14
TechnipFMC,FTI,45.69499969482422,42.10499954223633,43.20500183105469,45.314998626708984,3319200.0,2011-03-15
TechnipFMC,FTI,45.45500183105469,43.81999969482422,45.209999084472656,44.05500030517578,2402800.0,2011-03-16
TechnipFMC,FTI,46.39500045776367,44.744998931884766,45.005001068115234,46.0099983215332,2050000.0,2011-03-17
TechnipFMC,FTI,46.7400016784668,45.040000915527344,46.7400016784668,45.26499938964844,2160800.0,2011-03-18
TechnipFMC,FTI,47.19499969482422,45.66999816894531,46.084999084472656,47.165000915527344,1577200.0,2011-03-21
TechnipFMC,FTI,47.52000045776367,46.69499969482422,47.25,46.994998931884766,1180600.0,2011-03-22
TechnipFMC,FTI,47.040000915527344,45.95500183105469,46.959999084472656,46.599998474121094,1812400.0,2011-03-23
TechnipFMC,FTI,47.025001525878906,45.77000045776367,46.8650016784668,46.625,1676800.0,2011-03-24
TechnipFMC,FTI,47.5,46.55500030517578,46.77000045776367,47.375,1841600.0,2011-03-25
TechnipFMC,FTI,47.78499984741211,46.72999954223633,47.43000030517578,46.78499984741211,1693400.0,2011-03-28
TechnipFMC,FTI,47.915000915527344,46.02000045776367,46.79499816894531,47.73500061035156,1498000.0,2011-03-29
TechnipFMC,FTI,48.435001373291016,47.34000015258789,48.18000030517578,47.8849983215332,1848000.0,2011-03-30
TechnipFMC,FTI,48.209999084472656,47.20000076293945,47.834999084472656,47.2400016784668,3326400.0,2011-03-31
TechnipFMC,FTI,49.119998931884766,47.7400016784668,47.9900016784668,48.900001525878906,3713400.0,2011-04-01
TechnipFMC,FTI,50.33000183105469,49.099998474121094,49.209999084472656,49.61000061035156,2549800.0,2011-04-04
TechnipFMC,FTI,49.900001525878906,48.79999923706055,49.599998474121094,49.290000915527344,1551700.0,2011-04-05
TechnipFMC,FTI,49.709999084472656,47.599998474121094,49.619998931884766,47.79999923706055,1400100.0,2011-04-06
TechnipFMC,FTI,48.0,47.25,47.66999816894531,47.47999954223633,1710100.0,2011-04-07
TechnipFMC,FTI,48.34000015258789,47.54999923706055,47.91999816894531,48.0099983215332,1895300.0,2011-04-08
TechnipFMC,FTI,48.380001068115234,46.849998474121094,48.060001373291016,47.130001068115234,1269300.0,2011-04-11
TechnipFMC,FTI,46.7599983215332,45.02000045776367,46.650001525878906,45.25,2283500.0,2011-04-12
TechnipFMC,FTI,46.22999954223633,45.2599983215332,45.5,46.0,1901200.0,2011-04-13
TechnipFMC,FTI,46.33000183105469,45.34000015258789,45.560001373291016,46.150001525878906,1754400.0,2011-04-14
TechnipFMC,FTI,46.45000076293945,45.2400016784668,46.369998931884766,45.709999084472656,2154300.0,2011-04-15
TechnipFMC,FTI,45.93000030517578,44.349998474121094,44.95000076293945,45.63999938964844,1725000.0,2011-04-18
TechnipFMC,FTI,46.25,45.529998779296875,45.58000183105469,46.04999923706055,1835100.0,2011-04-19
TechnipFMC,FTI,47.029998779296875,46.529998779296875,46.90999984741211,46.95000076293945,1486800.0,2011-04-20
TechnipFMC,FTI,47.58000183105469,46.849998474121094,47.09000015258789,47.40999984741211,1217500.0,2011-04-21
TechnipFMC,FTI,47.619998931884766,46.40999984741211,47.33000183105469,46.88999938964844,1224500.0,2011-04-25
TechnipFMC,FTI,48.310001373291016,46.689998626708984,46.779998779296875,48.06999969482422,2500000.0,2011-04-26
TechnipFMC,FTI,46.880001068115234,45.2599983215332,46.630001068115234,46.47999954223633,4362200.0,2011-04-27
TechnipFMC,FTI,46.880001068115234,45.7599983215332,46.25,45.959999084472656,2569200.0,2011-04-28
TechnipFMC,FTI,46.58000183105469,45.7599983215332,45.880001068115234,46.47999954223633,1548000.0,2011-04-29
TechnipFMC,FTI,47.16999816894531,46.119998931884766,46.93000030517578,46.52000045776367,3106500.0,2011-05-02
TechnipFMC,FTI,46.15999984741211,44.45000076293945,46.15999984741211,44.81999969482422,3308000.0,2011-05-03
TechnipFMC,FTI,45.189998626708984,43.2599983215332,45.11000061035156,43.45000076293945,6559100.0,2011-05-04
TechnipFMC,FTI,43.75,42.209999084472656,42.970001220703125,42.650001525878906,3320400.0,2011-05-05
TechnipFMC,FTI,43.58000183105469,41.4900016784668,43.189998626708984,42.040000915527344,3855100.0,2011-05-06
TechnipFMC,FTI,43.189998626708984,42.130001068115234,42.15999984741211,43.0,2423100.0,2011-05-09
TechnipFMC,FTI,44.02000045776367,42.560001373291016,43.18000030517578,43.709999084472656,2180300.0,2011-05-10
TechnipFMC,FTI,43.439998626708984,41.90999984741211,43.400001525878906,42.06999969482422,2773200.0,2011-05-11
TechnipFMC,FTI,42.34000015258789,40.88999938964844,41.91999816894531,41.720001220703125,3410800.0,2011-05-12
TechnipFMC,FTI,42.7400016784668,41.75,41.7599983215332,42.27000045776367,3474400.0,2011-05-13
TechnipFMC,FTI,42.5,41.310001373291016,41.93000030517578,41.7599983215332,3775800.0,2011-05-16
TechnipFMC,FTI,42.09000015258789,41.08000183105469,41.18000030517578,41.59000015258789,3754300.0,2011-05-17
TechnipFMC,FTI,42.650001525878906,41.66999816894531,41.810001373291016,42.0099983215332,3455400.0,2011-05-18
TechnipFMC,FTI,42.43000030517578,41.5,42.209999084472656,42.06999969482422,1925400.0,2011-05-19
TechnipFMC,FTI,42.650001525878906,41.47999954223633,42.11000061035156,42.29999923706055,2032900.0,2011-05-20
TechnipFMC,FTI,41.65999984741211,41.11000061035156,41.369998931884766,41.34000015258789,1399800.0,2011-05-23
TechnipFMC,FTI,42.95000076293945,41.63999938964844,41.63999938964844,42.209999084472656,1962300.0,2011-05-24
TechnipFMC,FTI,43.72999954223633,41.86000061035156,41.86000061035156,43.43000030517578,1962000.0,2011-05-25
TechnipFMC,FTI,44.40999984741211,43.11000061035156,43.18000030517578,44.27000045776367,4222800.0,2011-05-26
TechnipFMC,FTI,45.029998779296875,43.79999923706055,44.560001373291016,44.06999969482422,1403400.0,2011-05-27
TechnipFMC,FTI,44.939998626708984,43.90999984741211,44.72999954223633,44.630001068115234,2272900.0,2011-05-31
TechnipFMC,FTI,44.77000045776367,43.099998474121094,44.5,43.2599983215332,2269500.0,2011-06-01
TechnipFMC,FTI,44.18000030517578,43.209999084472656,43.38999938964844,43.65999984741211,1809700.0,2011-06-02
TechnipFMC,FTI,44.20000076293945,42.77000045776367,42.959999084472656,43.52000045776367,1712200.0,2011-06-03
TechnipFMC,FTI,43.70000076293945,41.93000030517578,43.45000076293945,42.09000015258789,2099500.0,2011-06-06
TechnipFMC,FTI,42.599998474121094,41.75,42.34000015258789,41.90999984741211,1676700.0,2011-06-07
TechnipFMC,FTI,42.40999984741211,41.5,41.90999984741211,41.68000030517578,1656600.0,2011-06-08
TechnipFMC,FTI,42.66999816894531,41.61000061035156,41.9900016784668,42.310001373291016,1285800.0,2011-06-09
TechnipFMC,FTI,42.06999969482422,40.849998474121094,42.029998779296875,40.88999938964844,1646200.0,2011-06-10
TechnipFMC,FTI,41.29999923706055,39.68000030517578,40.97999954223633,40.150001525878906,1569900.0,2011-06-13
TechnipFMC,FTI,41.59000015258789,40.70000076293945,40.720001220703125,41.4900016784668,1674700.0,2011-06-14
TechnipFMC,FTI,41.439998626708984,39.9900016784668,40.959999084472656,40.2400016784668,1671200.0,2011-06-15
TechnipFMC,FTI,40.81999969482422,39.81999969482422,40.33000183105469,40.380001068115234,1581900.0,2011-06-16
TechnipFMC,FTI,40.880001068115234,39.72999954223633,40.77000045776367,40.029998779296875,1672300.0,2011-06-17
TechnipFMC,FTI,40.4900016784668,39.7400016784668,39.81999969482422,40.119998931884766,1509000.0,2011-06-20
