CompanyName,StockName,High,Low,Open,Close,Volume,Date
TechnipFMC,FTI,42.95000076293945,39.66999816894531,42.95000076293945,39.84000015258789,3823900.0,2011-08-04
TechnipFMC,FTI,41.2400016784668,37.25,40.619998931884766,39.959999084472656,4975400.0,2011-08-05
TechnipFMC,FTI,39.47999954223633,36.43000030517578,38.2400016784668,36.970001220703125,5909400.0,2011-08-08
TechnipFMC,FTI,39.15999984741211,36.33000183105469,37.880001068115234,39.029998779296875,4338700.0,2011-08-09
TechnipFMC,FTI,39.34000015258789,37.25,37.81999969482422,37.84000015258789,3466700.0,2011-08-10
TechnipFMC,FTI,41.099998474121094,37.59000015258789,38.150001525878906,40.5099983215332,3769900.0,2011-08-11
TechnipFMC,FTI,41.25,40.130001068115234,41.08000183105469,40.709999084472656,2271800.0,2011-08-12
TechnipFMC,FTI,43.130001068115234,41.18000030517578,41.20000076293945,42.529998779296875,2833400.0,2011-08-15
TechnipFMC,FTI,42.13999938964844,40.880001068115234,41.869998931884766,40.9900016784668,3251700.0,2011-08-16
TechnipFMC,FTI,42.15999984741211,40.84000015258789,41.439998626708984,41.18000030517578,1831600.0,2011-08-17
TechnipFMC,FTI,39.869998931884766,38.15999984741211,39.869998931884766,38.61000061035156,3255400.0,2011-08-18
TechnipFMC,FTI,39.529998779296875,37.9900016784668,37.9900016784668,38.560001373291016,3698500.0,2011-08-19
TechnipFMC,FTI,40.15999984741211,38.709999084472656,39.7400016784668,39.0,4692600.0,2011-08-22
TechnipFMC,FTI,41.720001220703125,38.75,39.099998474121094,41.70000076293945,3843800.0,2011-08-23
TechnipFMC,FTI,42.08000183105469,40.70000076293945,41.4900016784668,42.040000915527344,2687700.0,2011-08-24
TechnipFMC,FTI,42.7599983215332,40.619998931884766,42.290000915527344,40.880001068115234,2602600.0,2011-08-25
TechnipFMC,FTI,42.400001525878906,39.91999816894531,40.290000915527344,41.63999938964844,3938900.0,2011-08-26
TechnipFMC,FTI,43.5099983215332,42.41999816894531,42.650001525878906,43.4900016784668,2843500.0,2011-08-29
TechnipFMC,FTI,44.529998779296875,42.93000030517578,43.22999954223633,44.20000076293945,1897300.0,2011-08-30
TechnipFMC,FTI,45.720001220703125,44.08000183105469,44.689998626708984,44.459999084472656,2617800.0,2011-08-31
TechnipFMC,FTI,45.29999923706055,43.540000915527344,44.400001525878906,43.61000061035156,3791800.0,2011-09-01
TechnipFMC,FTI,42.900001525878906,41.86000061035156,42.40999984741211,42.36000061035156,2109000.0,2011-09-02
TechnipFMC,FTI,42.459999084472656,40.369998931884766,40.68000030517578,42.369998931884766,1890800.0,2011-09-06
TechnipFMC,FTI,43.83000183105469,42.81999969482422,43.310001373291016,43.7599983215332,1657200.0,2011-09-07
TechnipFMC,FTI,44.63999938964844,43.220001220703125,43.400001525878906,43.70000076293945,2384400.0,2011-09-08
TechnipFMC,FTI,43.279998779296875,41.34000015258789,42.869998931884766,42.0099983215332,3094100.0,2011-09-09
TechnipFMC,FTI,42.59000015258789,41.029998779296875,41.18000030517578,42.31999969482422,2099200.0,2011-09-12
TechnipFMC,FTI,43.209999084472656,41.689998626708984,42.459999084472656,42.88999938964844,1669700.0,2011-09-13
TechnipFMC,FTI,43.79999923706055,41.84000015258789,43.150001525878906,43.27000045776367,1948600.0,2011-09-14
TechnipFMC,FTI,44.15999984741211,43.06999969482422,43.97999954223633,44.02000045776367,1563100.0,2011-09-15
TechnipFMC,FTI,44.29999923706055,42.849998474121094,44.25,43.209999084472656,2583800.0,2011-09-16
TechnipFMC,FTI,43.599998474121094,41.65999984741211,41.91999816894531,43.150001525878906,1743400.0,2011-09-19
TechnipFMC,FTI,44.2400016784668,42.70000076293945,43.369998931884766,43.130001068115234,2010000.0,2011-09-20
TechnipFMC,FTI,43.68000030517578,41.11000061035156,43.189998626708984,41.130001068115234,2282500.0,2011-09-21
TechnipFMC,FTI,40.52000045776367,39.02000045776367,39.43000030517578,40.29999923706055,5774600.0,2011-09-22
TechnipFMC,FTI,40.29999923706055,38.5099983215332,39.810001373291016,38.720001220703125,3924000.0,2011-09-23
TechnipFMC,FTI,39.97999954223633,37.59000015258789,38.97999954223633,39.90999984741211,2415000.0,2011-09-26
TechnipFMC,FTI,42.02000045776367,40.15999984741211,41.220001220703125,40.470001220703125,2030500.0,2011-09-27
TechnipFMC,FTI,40.810001373291016,39.04999923706055,40.529998779296875,39.11000061035156,2032100.0,2011-09-28
TechnipFMC,FTI,41.310001373291016,38.02000045776367,41.22999954223633,38.72999954223633,2890800.0,2011-09-29
TechnipFMC,FTI,38.58000183105469,37.290000915527344,37.93000030517578,37.599998474121094,2441300.0,2011-09-30
TechnipFMC,FTI,37.619998931884766,35.93000030517578,37.0,35.959999084472656,2351900.0,2011-10-03
TechnipFMC,FTI,37.599998474121094,34.459999084472656,35.33000183105469,37.560001373291016,3100000.0,2011-10-04
TechnipFMC,FTI,38.95000076293945,36.7599983215332,37.79999923706055,38.779998779296875,2295700.0,2011-10-05
TechnipFMC,FTI,40.400001525878906,38.38999938964844,38.79999923706055,40.36000061035156,2025200.0,2011-10-06
TechnipFMC,FTI,40.900001525878906,39.61000061035156,40.720001220703125,40.119998931884766,1618000.0,2011-10-07
TechnipFMC,FTI,42.4900016784668,41.029998779296875,41.029998779296875,42.40999984741211,1791400.0,2011-10-10
TechnipFMC,FTI,43.279998779296875,41.86000061035156,42.209999084472656,42.290000915527344,1933000.0,2011-10-11
TechnipFMC,FTI,43.040000915527344,41.720001220703125,42.61000061035156,42.43000030517578,2804800.0,2011-10-12
TechnipFMC,FTI,42.5099983215332,41.41999816894531,42.27000045776367,42.13999938964844,1801300.0,2011-10-13
TechnipFMC,FTI,43.709999084472656,42.58000183105469,43.029998779296875,43.70000076293945,1839000.0,2011-10-14
TechnipFMC,FTI,43.36000061035156,41.65999984741211,43.25,41.790000915527344,1950700.0,2011-10-17
TechnipFMC,FTI,43.75,41.400001525878906,41.9900016784668,43.45000076293945,2145900.0,2011-10-18
TechnipFMC,FTI,43.83000183105469,42.16999816894531,43.470001220703125,42.34000015258789,1645500.0,2011-10-19
TechnipFMC,FTI,43.36000061035156,41.939998626708984,42.2400016784668,42.59000015258789,2541900.0,2011-10-20
TechnipFMC,FTI,44.16999816894531,42.810001373291016,43.279998779296875,44.130001068115234,4163700.0,2011-10-21
TechnipFMC,FTI,45.84000015258789,44.52000045776367,44.529998779296875,45.79999923706055,3412300.0,2011-10-24
TechnipFMC,FTI,46.22999954223633,44.439998626708984,46.130001068115234,44.970001220703125,4621200.0,2011-10-25
TechnipFMC,FTI,44.619998931884766,42.900001525878906,43.97999954223633,44.40999984741211,6403600.0,2011-10-26
TechnipFMC,FTI,47.31999969482422,45.41999816894531,46.0,47.16999816894531,4709000.0,2011-10-27
TechnipFMC,FTI,47.189998626708984,45.75,45.75,47.119998931884766,3516800.0,2011-10-28
TechnipFMC,FTI,46.529998779296875,44.810001373291016,45.599998474121094,44.81999969482422,2730800.0,2011-10-31
TechnipFMC,FTI,44.7400016784668,42.4900016784668,43.27000045776367,43.959999084472656,3200500.0,2011-11-01
TechnipFMC,FTI,45.709999084472656,44.40999984741211,45.150001525878906,45.63999938964844,2644500.0,2011-11-02
TechnipFMC,FTI,47.59000015258789,45.61000061035156,46.2599983215332,47.470001220703125,2293400.0,2011-11-03
TechnipFMC,FTI,47.5,46.099998474121094,47.220001220703125,46.720001220703125,2018000.0,2011-11-04
TechnipFMC,FTI,47.5099983215332,45.83000183105469,46.959999084472656,46.79999923706055,1624100.0,2011-11-07
TechnipFMC,FTI,47.91999816894531,46.65999984741211,47.279998779296875,47.72999954223633,1420500.0,2011-11-08
TechnipFMC,FTI,46.9900016784668,45.33000183105469,46.47999954223633,45.459999084472656,2528100.0,2011-11-09
TechnipFMC,FTI,46.779998779296875,45.43000030517578,46.56999969482422,46.369998931884766,1901500.0,2011-11-10
TechnipFMC,FTI,47.849998474121094,47.04999923706055,47.04999923706055,47.7400016784668,1163100.0,2011-11-11
TechnipFMC,FTI,47.61000061035156,46.54999923706055,47.189998626708984,47.34000015258789,1231600.0,2011-11-14
TechnipFMC,FTI,49.119998931884766,46.97999954223633,47.08000183105469,48.75,2914400.0,2011-11-15
TechnipFMC,FTI,50.20000076293945,48.09000015258789,48.2400016784668,49.540000915527344,4397100.0,2011-11-16
TechnipFMC,FTI,49.52000045776367,47.93000030517578,49.29999923706055,48.349998474121094,5255900.0,2011-11-17
TechnipFMC,FTI,49.040000915527344,47.63999938964844,48.7599983215332,48.84000015258789,2964700.0,2011-11-18
TechnipFMC,FTI,48.310001373291016,47.31999969482422,47.79999923706055,48.029998779296875,3083700.0,2011-11-21
TechnipFMC,FTI,48.61000061035156,47.11000061035156,48.15999984741211,47.29999923706055,2632000.0,2011-11-22
TechnipFMC,FTI,46.58000183105469,45.65999984741211,46.38999938964844,45.65999984741211,3088300.0,2011-11-23
TechnipFMC,FTI,47.04999923706055,45.40999984741211,45.40999984741211,46.369998931884766,926400.0,2011-11-25
TechnipFMC,FTI,48.849998474121094,47.900001525878906,48.220001220703125,48.599998474121094,2657800.0,2011-11-28
TechnipFMC,FTI,50.15999984741211,48.540000915527344,49.0,49.47999954223633,2136900.0,2011-11-29
TechnipFMC,FTI,52.70000076293945,50.63999938964844,50.66999816894531,52.36000061035156,4024300.0,2011-11-30
TechnipFMC,FTI,53.34000015258789,51.970001220703125,52.25,52.709999084472656,2266800.0,2011-12-01
TechnipFMC,FTI,54.29999923706055,53.09000015258789,53.45000076293945,53.18000030517578,2563800.0,2011-12-02
TechnipFMC,FTI,54.880001068115234,53.099998474121094,54.0,53.77000045776367,2811600.0,2011-12-05
TechnipFMC,FTI,54.27000045776367,53.209999084472656,54.0,53.52000045776367,1820700.0,2011-12-06
TechnipFMC,FTI,53.349998474121094,51.43000030517578,53.220001220703125,51.88999938964844,3018100.0,2011-12-07
TechnipFMC,FTI,51.790000915527344,50.11000061035156,51.5,50.279998779296875,5983400.0,2011-12-08
TechnipFMC,FTI,52.04999923706055,50.43000030517578,50.470001220703125,51.86000061035156,2717200.0,2011-12-09
TechnipFMC,FTI,51.0,49.560001373291016,51.0,49.7599983215332,2845900.0,2011-12-12
TechnipFMC,FTI,51.04999923706055,48.900001525878906,50.04999923706055,49.22999954223633,2301300.0,2011-12-13
TechnipFMC,FTI,48.90999984741211,47.40999984741211,48.72999954223633,47.720001220703125,2502500.0,2011-12-14
TechnipFMC,FTI,48.630001068115234,47.470001220703125,48.59000015258789,47.65999984741211,1870400.0,2011-12-15
TechnipFMC,FTI,49.5,48.08000183105469,48.11000061035156,49.40999984741211,2628100.0,2011-12-16
